_key_,_dataset_id_,_seconds_,Z_AB,__file__,_forecast_steps_derived_,model,group_msec,seconds_ahead,timesteps_orig,Epochs,units_range,batch_size,Z_BA,DeltaZ
GRU|40.0|10.0|60.0|20.0|16-64:16|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.47886494693847886,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,GRU,40.0,10.0,60.0,20.0,16-64:16,256.0,0.6798387314108206,-0.20097378447234177
GRU|40.0|10.0|120.0|20.0|64-256:64|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.44033814950545197,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,GRU,40.0,10.0,120.0,20.0,64-256:64,8192.0,-0.029793355618530356,0.47013150512398233
GRU|100.0|3.0|120.0|150.0|64-256:64|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.13152936600274714,Result_2DS_1112DS_FatFrac_agpd.xlsx,30,GRU,100.0,3.0,120.0,150.0,64-256:64,1024.0,0.28796533134358215,-0.41949469734632927
LSTM|100.0|3.0|120.0|150.0|16-64:16|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.14123616358327828,Result_2DS_1112DS_FatFrac_agpd.xlsx,30,LSTM,100.0,3.0,120.0,150.0,16-64:16,256.0,0.20669297659306685,-0.34792914017634513
LSTM|100.0|10.0|120.0|20.0|64-256:64|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.3685868438498092,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,LSTM,100.0,10.0,120.0,20.0,64-256:64,8192.0,0.6402045853343585,-0.2716177414845493
GRU|40.0|10.0|60.0|20.0|16-64:16|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.3413838424527765,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,GRU,40.0,10.0,60.0,20.0,16-64:16,8192.0,0.14098319546401578,0.2004006469887607
LSTM|40.0|3.0|120.0|20.0|64-256:64|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.22847475847310897,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,LSTM,40.0,3.0,120.0,20.0,64-256:64,256.0,0.34962277296703104,-0.57809753144014
LSTM|100.0|10.0|60.0|150.0|16-64:16|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.29686134602314734,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,LSTM,100.0,10.0,60.0,150.0,16-64:16,8192.0,0.804074974805621,-0.5072136287824736
LSTM|40.0|10.0|120.0|20.0|16-64:16|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.25794824579303116,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,120.0,20.0,16-64:16,1024.0,0.4153311499171726,-0.15738290412414147
GRU|100.0|3.0|60.0|20.0|16-64:16|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.3659088306444992,Result_2DS_1112DS_FatFrac_agpd.xlsx,30,GRU,100.0,3.0,60.0,20.0,16-64:16,2048.0,-1.740651619385621,1.3747427887411217
LSTM|40.0|3.0|120.0|150.0|64-256:64|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.3691373781632963,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,LSTM,40.0,3.0,120.0,150.0,64-256:64,1024.0,-0.2555874570608204,-0.11354992110247586
GRU|100.0|10.0|120.0|150.0|16-64:16|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.1951785824790094,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,GRU,100.0,10.0,120.0,150.0,16-64:16,2048.0,0.5994967884281595,-0.40431820594915
LSTM|40.0|10.0|60.0|20.0|64-256:64|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.19638129100176047,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,60.0,20.0,64-256:64,1024.0,0.444746109050977,-0.24836481804921653
GRU|40.0|3.0|120.0|20.0|16-64:16|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.4085377610274582,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,GRU,40.0,3.0,120.0,20.0,16-64:16,8192.0,-5.363813298332589,4.955275537305131
LSTM|40.0|3.0|60.0|150.0|16-64:16|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.4359654351052824,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,LSTM,40.0,3.0,60.0,150.0,16-64:16,8192.0,0.2471042405871489,-0.6830696756924313
LSTM|100.0|10.0|120.0|20.0|64-256:64|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.1548117050156439,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,LSTM,100.0,10.0,120.0,20.0,64-256:64,256.0,-0.5458108690158957,0.7006225740315396
LSTM|40.0|3.0|120.0|20.0|64-256:64|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.575067679425557,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,LSTM,40.0,3.0,120.0,20.0,64-256:64,8192.0,-1.2047537724264377,0.6296860930008806
LSTM|40.0|3.0|60.0|150.0|16-64:16|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.597148443728278,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,LSTM,40.0,3.0,60.0,150.0,16-64:16,1024.0,0.21458534061347465,-0.8117337843417527
GRU|100.0|10.0|60.0|150.0|64-256:64|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.041769603974328585,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,GRU,100.0,10.0,60.0,150.0,64-256:64,256.0,0.21230853171545092,-0.17053892774112234
LSTM|40.0|10.0|60.0|20.0|64-256:64|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.09342159210529753,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,60.0,20.0,64-256:64,2048.0,0.1556782404471762,-0.24909983255247375
GRU|40.0|10.0|120.0|20.0|64-256:64|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.10660793167811153,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,GRU,40.0,10.0,120.0,20.0,64-256:64,256.0,0.6905396348482942,-0.7971475665264057
GRU|40.0|10.0|60.0|150.0|16-64:16|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.3175048296062649,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,GRU,40.0,10.0,60.0,150.0,16-64:16,1024.0,-0.11417433276783098,-0.20333049683843393
LSTM|100.0|10.0|120.0|150.0|64-256:64|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.3636207555155849,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,LSTM,100.0,10.0,120.0,150.0,64-256:64,1024.0,0.5489560332070641,-0.912576788722649
GRU|100.0|10.0|60.0|20.0|64-256:64|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.4226008873582545,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,GRU,100.0,10.0,60.0,20.0,64-256:64,2048.0,0.3873523479590856,-0.8099532353173401
GRU|100.0|10.0|120.0|150.0|16-64:16|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.43774937303384254,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,GRU,100.0,10.0,120.0,150.0,16-64:16,256.0,0.06352997471064815,-0.5012793477444907
LSTM|40.0|10.0|120.0|150.0|16-64:16|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.4535842196821476,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,120.0,150.0,16-64:16,2048.0,0.062303845934066564,-0.5158880656162141
LSTM|40.0|10.0|60.0|150.0|64-256:64|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.4930100020668103,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,60.0,150.0,64-256:64,256.0,-0.1257449499277481,-0.3672650521390622
LSTM|40.0|10.0|120.0|150.0|16-64:16|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-1.081161400450234,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,120.0,150.0,16-64:16,256.0,-0.3203672548680653,-0.7607941455821686
GRU|40.0|10.0|120.0|150.0|64-256:64|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-1.2788213823271541,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,GRU,40.0,10.0,120.0,150.0,64-256:64,1024.0,-0.16106568836845278,-1.1177556939587014
GRU|100.0|10.0|120.0|150.0|16-64:16|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-1.5587888713421918,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,GRU,100.0,10.0,120.0,150.0,16-64:16,8192.0,-1.347876158405432,-0.21091271293675984
LSTM|100.0|3.0|120.0|150.0|16-64:16|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-3.109532160245244,Result_2DS_1112DS_FatFrac_agpd.xlsx,30,LSTM,100.0,3.0,120.0,150.0,16-64:16,8192.0,-2.5120148054261286,-0.5975173548191153
LSTM|40.0|10.0|60.0|20.0|64-256:64|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-5.196207465417314,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,60.0,20.0,64-256:64,8192.0,-1.8753455436144975,-3.320861921802816
