_key_,_dataset_id_,_seconds_,Z_1112,__file__,Modelo,group_msec,seconds_ahead,forecast_steps,timesteps_orig,Epochs,units_range,batch_size,Z_1211,DeltaZ
GRU|40|3.0|75|60|20|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.04524231227310948,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,60,20,16-64:16,512,0.5921945370016996,-0.637436849274809
LSTM|40|3.0|75|120|20|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.07627976168719709,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,120,20,32-96:32,2048,0.7145866672464747,-0.7908664289336718
GRU|100|3.0|30|120|150|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.08399208274091631,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,120,150,16-64:16,2048,-0.06780017771492494,-0.01619190502599137
GRU|40|3.0|75|120|20|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.09664104570475647,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,120,20,16-64:16,512,0.5452294881863989,-0.6418705338911554
GRU|40|5.0|125|60|20|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.460114818329402,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,60,20,16-64:16,512,-0.38811505753553166,0.8482298758649336
GRU|40|3.0|75|60|20|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.11351543689303525,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,60,20,16-64:16,2048,-0.8668630304423726,0.7533475935493373
LSTM|40|3.0|75|60|20|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.11980827953491267,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,60,20,64-256:64,512,0.40872873469214005,-0.5285370142270527
GRU|40|5.0|125|120|20|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.43434631621250774,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,120,20,16-64:16,1024,0.2935516646782276,0.14079465153428017
GRU|40|5.0|125|120|20|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.42960712661197403,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,120,20,32-96:32,1024,0.9232962345150748,-0.4936891079031008
GRU|40|5.0|125|120|150|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.41549365244583836,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,120,150,16-64:16,2048,0.023589219280420688,0.3919044331654177
LSTM|40|3.0|75|60|150|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.15544244369078558,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,60,150,64-256:64,512,-0.3776098575972931,0.22216741390650752
LSTM|40|5.0|125|60|20|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.39849626256747483,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,20,64-256:64,512,0.2747551361705704,0.12374112639690443
GRU|40|3.0|75|120|150|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.18307257080016237,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,120,150,16-64:16,1024,-0.006880508548558461,-0.17619206225160391
LSTM|100|5.0|50|60|20|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.3832215503883904,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,60,20,32-96:32,512,0.8285300403691792,-0.4453084899807888
LSTM|100|3.0|30|60|20|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.18806547825999245,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,3.0,30,60,20,16-64:16,512,-0.9527201836759215,0.7646547054159291
LSTM|100|5.0|50|120|150|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.374351618467888,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,120,150,16-64:16,1024,0.14867110646119572,0.22568051200669229
GRU|40|3.0|75|60|150|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.20179488785989283,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,60,150,16-64:16,512,-0.13519183090834405,-0.06660305695154878
LSTM|40|3.0|75|60|150|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.20977740435533931,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,60,150,16-64:16,1024,-0.44279009621976073,0.23301269186442142
GRU|40|3.0|75|120|150|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.2176616355378313,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,120,150,16-64:16,512,-0.48766477242173367,0.2700031368839024
LSTM|100|3.0|30|60|20|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.22028062702585235,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,3.0,30,60,20,16-64:16,1024,-1.8907853040609364,1.670504677035084
GRU|40|3.0|75|120|150|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.22305509881494995,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,120,150,32-96:32,512,0.21760309726955382,-0.44065819608450374
LSTM|100|5.0|50|120|20|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.33444407158376394,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,120,20,16-64:16,1024,-0.6374462696702367,0.9718903412540005
LSTM|100|5.0|50|120|20|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.3275098749649009,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,120,20,16-64:16,512,0.19228435396556479,0.13522552099933613
GRU|40|5.0|125|60|20|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.31859779211202066,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,60,20,32-96:32,512,-0.7469157879134128,1.0655135800254336
LSTM|40|3.0|75|60|20|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.2593393709348791,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,60,20,32-96:32,2048,0.6141224055626131,-0.8734617764974921
LSTM|40|5.0|125|120|20|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.30433774071447267,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,120,20,64-256:64,2048,0.5588025717448573,-0.2544648310303846
LSTM|40|5.0|125|60|20|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.28152022730228066,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,20,16-64:16,1024,0.5366683441808333,-0.25514811687855266
GRU|100|5.0|50|120|20|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.271397558389303,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,120,20,16-64:16,512,0.8298000147113295,-0.5584024563220265
GRU|100|3.0|30|120|20|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.29596684546675994,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,120,20,16-64:16,2048,-2.807364277941241,2.5113974324744808
LSTM|40|5.0|125|120|20|64-256:64|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.2667157121520469,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,120,20,64-256:64,1024,0.5381817232934025,-0.2714660111413556
GRU|40|5.0|125|120|150|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.26488328994366017,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,120,150,64-256:64,2048,0.059085402646876034,0.20579788729678414
LSTM|100|5.0|50|60|150|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.25844977770213295,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,60,150,64-256:64,2048,0.4473679265726654,-0.18891814887053243
GRU|40|3.0|75|60|20|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.30685125368188326,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,60,20,32-96:32,2048,-0.7039802555540018,0.3971290018721185
GRU|100|5.0|50|60|150|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.2549534471438365,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,60,150,32-96:32,512,0.21573626472792828,0.039217182415908214
LSTM|40|5.0|125|60|20|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.2520869398301868,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,20,16-64:16,2048,0.5143984847804769,-0.2623115449502901
LSTM|100|5.0|50|60|20|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.24930708885173902,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,60,20,32-96:32,2048,-0.34366338431041915,0.5929704731621581
LSTM|100|5.0|50|60|150|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,0.2478726759236839,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,60,150,32-96:32,512,0.239373656822905,0.008499019100778882
GRU|40|3.0|75|120|20|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.32832900049850194,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,120,20,32-96:32,1024,0.7272869956789217,-1.0556159961774236
