_key_,_dataset_id_,_seconds_,Z_1112,__file__,Modelo,group_msec,seconds_ahead,forecast_steps,timesteps_orig,Epochs,units_range,batch_size,Z_1211,DeltaZ
LSTM|100|3.0|30|120|20|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,1.0866633960470315,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,3.0,30,120,20,32-96:32,1024,0.10635051681531406,0.9803128792317175
GRU|100|5.0|50|120|20|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.5654737023481167,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,120,20,16-64:16,1024,-0.875897622819191,2.4413713251673075
GRU|100|5.0|50|120|20|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.5648869227367672,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,120,20,64-256:64,2048,-0.4915978000517632,2.0564847227885306
GRU|40|5.0|125|120|20|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.559484205799092,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,120,20,32-96:32,512,0.32927704980125766,1.2302071559978345
GRU|40|3.0|75|120|20|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,1.0486054709356718,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,120,20,32-96:32,2048,0.1702098749747607,0.8783955959609111
GRU|40|3.0|75|60|20|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,1.044985176382962,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,60,20,64-256:64,2048,0.0803181337033985,0.9646670426795636
GRU|100|3.0|30|120|150|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,1.0288548694294113,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,120,150,32-96:32,512,-0.11552027693488677,1.1443751463642982
GRU|40|5.0|125|60|20|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.5253543052918548,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,60,20,16-64:16,2048,0.4086838268302375,1.1166704784616173
GRU|100|5.0|50|60|20|64-256:64|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.5094475614785603,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,60,20,64-256:64,1024,0.6687165783520451,0.8407309831265152
LSTM|100|5.0|50|60|20|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.4745392867304299,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,60,20,16-64:16,512,0.21583919942834356,1.2587000873020864
LSTM|100|5.0|50|60|20|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.4723040441442627,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,60,20,16-64:16,1024,0.5594310318715084,0.9128730122727543
LSTM|100|3.0|30|60|20|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.9641149966218998,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,3.0,30,60,20,32-96:32,512,0.037417424384513454,0.9266975722373864
GRU|100|5.0|50|120|20|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.4139961570772521,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,120,20,64-256:64,512,0.6098814916185648,0.8041146654586874
GRU|100|3.0|30|120|20|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.9101873169589668,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,120,20,32-96:32,2048,-0.170336630998562,1.0805239479575288
LSTM|100|3.0|30|120|20|64-256:64|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.9045930665153572,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,3.0,30,120,20,64-256:64,1024,-1.710732187298352,2.615325253813709
GRU|40|3.0|75|120|20|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.8874413308206249,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,120,20,64-256:64,2048,-0.048636524288861525,0.9360778551094865
LSTM|100|5.0|50|120|20|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.3749436765420449,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,120,20,64-256:64,512,0.5091154382155529,0.8658282383264919
LSTM|100|5.0|50|120|20|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.3675213993119575,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,120,20,16-64:16,2048,0.33799114195644614,1.0295302573555114
LSTM|40|3.0|75|60|20|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.8588430852925888,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,60,20,32-96:32,1024,-0.09940468178844791,0.9582477670810368
GRU|40|3.0|75|60|20|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.8498944560835028,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,60,20,32-96:32,1024,0.010957590106409688,0.838936865977093
GRU|100|3.0|30|120|20|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.8387482983258104,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,120,20,64-256:64,2048,-0.2151045512115073,1.0538528495373178
GRU|100|5.0|50|60|20|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.3362178283064197,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,60,20,32-96:32,2048,-0.9440894308015642,2.2803072591079836
