timestamp,rssi,x,y,orientation_x,orientation_y,orientation_z,orientation_w
1744397089.249,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.258,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.273,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.284,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.298,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.307,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.321,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.334,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.345,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.357,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.369,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.381,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.393,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.404,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.414,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.428,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.440,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.451,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.465,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.476,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.489,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.501,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.513,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.524,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.536,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.549,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.559,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.573,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.585,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.595,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.608,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.620,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.631,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.644,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.656,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.667,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.679,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.693,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.705,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.716,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.728,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.741,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.750,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.763,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.774,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.788,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.801,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.812,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.824,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.835,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.848,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.860,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.874,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.884,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.896,-50,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.908,-50,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.920,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.931,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.944,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.956,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.969,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.980,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397089.993,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.005,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.016,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.029,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.041,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.052,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.065,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.077,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.087,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.100,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.113,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.124,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.136,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.149,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.160,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.171,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.184,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.195,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.208,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.221,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.233,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.244,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.257,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.269,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.281,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.293,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.305,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.316,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.329,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.342,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.351,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.363,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.376,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.389,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.399,-49,1.94253,0.559365,0,0,0.434006,0.90091
